id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	qvalue
ebi-a-GCST90001477	PCOS	PCOS	HLA DR++ monocyte Absolute Count	MR Egger	4	-1.85428294252487	1.97153815559254	0.446230757984651	-5.71849772748624	2.0099318424365	0.156565168658437	0.00328464162460219	7.46280868312802	1
ebi-a-GCST90001477	PCOS	PCOS	HLA DR++ monocyte Absolute Count	Weighted median	4	0.404470303754335	0.231275630054809	0.0803140221682934	-0.048829931153092	0.857770538661761	1.49850853544997	0.952343079816225	2.35789798698357	1
ebi-a-GCST90001480	PCOS	PCOS	Resting CD4 regulatory T cell Absolute Count	MR Egger	3	-0.379377908115212	0.545262405742471	0.613010147797262	-1.44809222337045	0.68933640714003	0.684286966199396	0.235018222951376	1.99239295672511	1
ebi-a-GCST90001480	PCOS	PCOS	Resting CD4 regulatory T cell Absolute Count	Weighted median	3	-0.385062114127134	0.128257423944204	0.00267983321790122	-0.636446665057773	-0.133677563196495	0.68040837191988	0.529169403431471	0.874872110096622	1
ebi-a-GCST90001481	PCOS	PCOS	Resting CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	7	-0.0846127249080801	0.185272019137968	0.647890595101726	-0.447745882418498	0.278520432602338	0.918868070219874	0.639067061575653	1.32117360013499	1
ebi-a-GCST90001481	PCOS	PCOS	Resting CD4 regulatory T cell %CD4 regulatory T cell	MR Egger	7	0.670445911805216	0.419095826008479	0.17055153200168	-0.150981907171404	1.49187373078184	1.95510893244396	0.859863255876973	4.4454172353529	1
ebi-a-GCST90001481	PCOS	PCOS	Resting CD4 regulatory T cell %CD4 regulatory T cell	Weighted median	7	-0.244026240363515	0.107466873296046	0.0231644623193713	-0.454661312023765	-0.0333911687032658	0.783467075532265	0.634662884239247	0.967160162798634	1
ebi-a-GCST90001482	PCOS	PCOS	Resting CD4 regulatory T cell %CD4+ T cell	Inverse variance weighted	5	-0.0307519368790955	0.23330015570558	0.895132395473772	-0.488020242062031	0.42651636830384	0.969716094043281	0.613840447520642	1.53191160153215	1
ebi-a-GCST90001482	PCOS	PCOS	Resting CD4 regulatory T cell %CD4+ T cell	MR Egger	5	1.35079052855194	0.321483558275949	0.0246050652657985	0.720682754331076	1.9808983027728	3.8604761413545	2.05583636276595	7.24925208440047	1
ebi-a-GCST90001482	PCOS	PCOS	Resting CD4 regulatory T cell %CD4+ T cell	Weighted median	5	-0.0680647576448982	0.123439754713501	0.581359073755475	-0.31000667688336	0.173877161593563	0.934199975028116	0.733442059100861	1.18990939026926	1
ebi-a-GCST90001483	PCOS	PCOS	CD39+ resting CD4 regulatory T cell Absolute Count	Inverse variance weighted	3	0.0051102962312944	0.257238949695681	0.984150307377699	-0.49907804517224	0.509298637634829	1.0051233760662	0.607090111437521	1.66412363186496	1
ebi-a-GCST90001483	PCOS	PCOS	CD39+ resting CD4 regulatory T cell Absolute Count	MR Egger	3	0.233639281787153	0.974085511006569	0.850134692308806	-1.67556831978572	2.14284688336003	1.2631887548262	0.187201758780889	8.52366901203637	1
ebi-a-GCST90001483	PCOS	PCOS	CD39+ resting CD4 regulatory T cell Absolute Count	Weighted median	3	-0.0292145811231964	0.136128747017606	0.830071449844698	-0.296026925277703	0.237597763031311	0.971208039193432	0.743767401606737	1.26819897370642	1
ebi-a-GCST90001485	PCOS	PCOS	CD39+ resting CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	4	0.0790186062609877	0.0962167176182811	0.411500170947847	-0.109566160270843	0.267603372792819	1.0822244580337	0.896222868052914	1.30682871338782	1
ebi-a-GCST90001485	PCOS	PCOS	CD39+ resting CD4 regulatory T cell %CD4 regulatory T cell	MR Egger	4	0.234824578767132	0.205704176972996	0.3718909999942	-0.168355608099941	0.638004765634204	1.26468689633835	0.845053273457899	1.89270072787856	1
ebi-a-GCST90001485	PCOS	PCOS	CD39+ resting CD4 regulatory T cell %CD4 regulatory T cell	Weighted median	4	0.100994755681294	0.0582047643450069	0.0827119314509305	-0.0130865824349197	0.215076093797507	1.10627084011135	0.986998674572147	1.23995624635584	1
ebi-a-GCST90001487	PCOS	PCOS	Activated CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	4	0.0702781283293105	0.226622886247462	0.756476955407722	-0.373902728715715	0.514458985374336	1.07280651764882	0.688043835481573	1.67273328378016	1
ebi-a-GCST90001487	PCOS	PCOS	Activated CD4 regulatory T cell %CD4 regulatory T cell	MR Egger	4	0.176739010179531	0.409267492812734	0.70795374462816	-0.625425275733426	0.978903296092489	1.1933196082114	0.535033843219085	2.66153572412187	1
ebi-a-GCST90001487	PCOS	PCOS	Activated CD4 regulatory T cell %CD4 regulatory T cell	Weighted median	4	0.0872384044483378	0.155876901146082	0.575709891802408	-0.218280321797982	0.392757130694658	1.09115678534334	0.80390005936821	1.48105864196169	1
ebi-a-GCST90001493	PCOS	PCOS	Secreting CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	6	-0.000798812129330693	0.105552978811539	0.993961764146236	-0.207682650599947	0.206085026341286	0.999201506836142	0.812464831031031	1.22885768482634	1
ebi-a-GCST90001493	PCOS	PCOS	Secreting CD4 regulatory T cell %CD4 regulatory T cell	MR Egger	6	-0.198564682311713	0.0958657041145246	0.107074831251118	-0.386461462376181	-0.0106679022472447	0.819906735562159	0.679456909524876	0.989388798018521	1
ebi-a-GCST90001493	PCOS	PCOS	Secreting CD4 regulatory T cell %CD4 regulatory T cell	Weighted median	6	-0.0173187418487091	0.0539358767235679	0.748135568050446	-0.123033060226902	0.088395576529484	0.98283036553593	0.88423442908673	1.0924201723486	1
ebi-a-GCST90001494	PCOS	PCOS	Secreting CD4 regulatory T cell %CD4+ T cell	Inverse variance weighted	4	-0.0147713054803205	0.127453964623031	0.907735582747592	-0.264581076141461	0.23503846518082	0.985337255068145	0.767527418183363	1.26495742461317	1
ebi-a-GCST90001494	PCOS	PCOS	Secreting CD4 regulatory T cell %CD4+ T cell	MR Egger	4	-0.164107436054931	0.0672725363272102	0.134866832644688	-0.295961607256263	-0.0322532648535991	0.848650841283851	0.743815984608478	0.968261324460356	1
ebi-a-GCST90001494	PCOS	PCOS	Secreting CD4 regulatory T cell %CD4+ T cell	Weighted median	4	-0.0324689911930079	0.0589003405057307	0.581460231757432	-0.14791365858424	0.0829756761982242	0.968052467518021	0.86250558168024	1.08651538004209	1
ebi-a-GCST90001496	PCOS	PCOS	CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell	Inverse variance weighted	3	-0.122552570979032	0.10070717521367	0.223634672999198	-0.319938634397825	0.0748334924397612	0.884659396310418	0.726193599013891	1.07770468996566	1
ebi-a-GCST90001496	PCOS	PCOS	CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell	MR Egger	3	-0.164790599825458	0.234889141634226	0.610530514398177	-0.625173317428541	0.295592117777624	0.848071271768247	0.535168666423478	1.34392188317971	1
ebi-a-GCST90001496	PCOS	PCOS	CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell	Weighted median	3	-0.125969563759908	0.0625909111979944	0.0441582478481399	-0.248647749707977	-0.00329137781183854	0.881641680232914	0.779854629028906	0.996714032834324	1
ebi-a-GCST90001499	PCOS	PCOS	Activated & resting CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	6	0.00155190397386623	0.10396574222262	0.988090363113104	-0.202220950782468	0.205324758730201	1.00155310880002	0.816914410122068	1.22792377918402	1
ebi-a-GCST90001499	PCOS	PCOS	Activated & resting CD4 regulatory T cell %CD4 regulatory T cell	MR Egger	6	0.191917702140263	0.0945486288949755	0.112234333084428	0.00660238950611081	0.377233014774415	1.21157080317782	1.00662423332705	1.45824406219717	1
ebi-a-GCST90001499	PCOS	PCOS	Activated & resting CD4 regulatory T cell %CD4 regulatory T cell	Weighted median	6	0.0174098725971772	0.0504460913897287	0.730005387183817	-0.081464466526691	0.116284211721046	1.01756230776982	0.92176546280044	1.12331508608282	1
ebi-a-GCST90001500	PCOS	PCOS	Activated & resting CD4 regulatory T cell %CD4+ T cell	Inverse variance weighted	4	-0.162643980952277	0.223830015008677	0.467446137683532	-0.601350810369284	0.27606284846473	0.849893712909489	0.548070796125013	1.31793069134506	1
ebi-a-GCST90001500	PCOS	PCOS	Activated & resting CD4 regulatory T cell %CD4+ T cell	MR Egger	4	0.479374217597051	0.420412158459597	0.372329798445547	-0.344633612983759	1.30338204817786	1.61506340763444	0.708479883751308	3.68172741457171	1
ebi-a-GCST90001500	PCOS	PCOS	Activated & resting CD4 regulatory T cell %CD4+ T cell	Weighted median	4	-0.258248141629505	0.152066990614222	0.0894601222392756	-0.556299443233381	0.0398031599743709	0.772403542851111	0.573326771346923	1.04060592113522	1
ebi-a-GCST90001502	PCOS	PCOS	Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell	Inverse variance weighted	8	-0.0406835165163479	0.104124996687286	0.696005649319112	-0.244768510023429	0.163401476990733	0.960132948088731	0.782885747470339	1.17750933770893	1
ebi-a-GCST90001502	PCOS	PCOS	Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell	MR Egger	8	-0.107408254699911	0.143904850647831	0.483643573546398	-0.389461761969659	0.174645252569837	0.898158920530618	0.67742139034607	1.19082370002609	1
ebi-a-GCST90001502	PCOS	PCOS	Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell	Weighted median	8	-0.0302712303390706	0.0526782976238676	0.565532567203126	-0.133520693681851	0.0729782330037098	0.970182354970015	0.875009361624917	1.07570712174694	1
ebi-a-GCST90001503	PCOS	PCOS	Activated & secreting CD4 regulatory T cell %CD4+ T cell	Inverse variance weighted	4	-0.0121334009071788	0.121761001671488	0.920622737690233	-0.250784964183295	0.226518162368938	0.98793991199045	0.778189692224363	1.25422538933129	1
ebi-a-GCST90001503	PCOS	PCOS	Activated & secreting CD4 regulatory T cell %CD4+ T cell	MR Egger	4	-0.178619308613793	0.0722832154559847	0.132083001391185	-0.320294410907523	-0.0369442063200629	0.836424258305295	0.725935282344095	0.96372990388687	1
ebi-a-GCST90001503	PCOS	PCOS	Activated & secreting CD4 regulatory T cell %CD4+ T cell	Weighted median	4	-0.0203926328495726	0.0597312063520582	0.73279744701563	-0.137465797299607	0.0966805316004615	0.979813890652606	0.87156415933519	1.10150842027291	1
ebi-a-GCST90001505	PCOS	PCOS	CD25++ CD4+ T cell %CD4+ T cell	Inverse variance weighted	3	0.239841510705172	0.332642751347333	0.470898256273458	-0.4121382819356	0.891821303345944	1.27104768690534	0.66223269490139	2.43956880236482	1
ebi-a-GCST90001505	PCOS	PCOS	CD25++ CD4+ T cell %CD4+ T cell	MR Egger	3	-0.577212291980691	1.00969702108593	0.669386038352111	-2.55621845330911	1.40179386934773	0.561461377328473	0.077597625358681	4.06248099441769	1
ebi-a-GCST90001505	PCOS	PCOS	CD25++ CD4+ T cell %CD4+ T cell	Weighted median	3	0.375777283568879	1.03006439027814	0.715253607079081	-1.64314892137628	2.39470348851404	1.45612279518244	0.193370175104999	10.9649463444848	1
ebi-a-GCST90001508	PCOS	PCOS	CD25++ CD45RA+ CD4 not regulatory T cell %CD4+ T cell	Inverse variance weighted	4	-0.126125124630145	0.0887101926807699	0.155094229512265	-0.299997102284454	0.0477468530241643	0.881504541952852	0.740820367365303	1.04890509456031	1
ebi-a-GCST90001508	PCOS	PCOS	CD25++ CD45RA+ CD4 not regulatory T cell %CD4+ T cell	MR Egger	4	-0.156903317454394	0.152613754382293	0.411982298963225	-0.456026276043689	0.1422196411349	0.854786697776639	0.633797183197275	1.15282982958362	1
ebi-a-GCST90001508	PCOS	PCOS	CD25++ CD45RA+ CD4 not regulatory T cell %CD4+ T cell	Weighted median	4	-0.147697367056869	0.0607305037094425	0.0150151734775906	-0.266729154327377	-0.028665579786362	0.862692154506201	0.765880478789845	0.971741380094332	1
ebi-a-GCST90001509	PCOS	PCOS	CD25++ CD45RA+ CD4 not regulatory T cell %T cell	Inverse variance weighted	4	-0.139660777611409	0.103753222467788	0.17827472905393	-0.343017093648274	0.0636955384254548	0.869653191200936	0.709626081357894	1.06576786399786	1
ebi-a-GCST90001509	PCOS	PCOS	CD25++ CD45RA+ CD4 not regulatory T cell %T cell	MR Egger	4	-0.147487384266193	0.176913838841692	0.492175662243643	-0.494238508395908	0.199263739863522	0.862873324032875	0.610035267204961	1.22050381896591	1
ebi-a-GCST90001509	PCOS	PCOS	CD25++ CD45RA+ CD4 not regulatory T cell %T cell	Weighted median	4	-0.151666808181288	0.0626984021662552	0.0155636678415191	-0.274555676427149	-0.0287779399354283	0.859274536294992	0.759909694014374	0.971632201221803	1
ebi-a-GCST90001512	PCOS	PCOS	CD25++ CD45RA- CD4 not regulatory T cell %T cell	Inverse variance weighted	2	-0.163139526321293	0.161332293076936	0.311919791697328	-0.479350820752088	0.153071768109501	0.849472656350831	0.61918522355936	1.1654086151146	1
ebi-a-GCST90001517	PCOS	PCOS	CD33+ HLA DR+ Absolute Count	MR Egger	3	1.17795443673698	1.78498805959309	0.628647415358498	-2.32062216006548	4.67653103353944	3.24772397862225	0.0982124627199878	107.396869492931	1
ebi-a-GCST90001517	PCOS	PCOS	CD33+ HLA DR+ Absolute Count	Weighted median	3	0.461784714955378	0.164436079911489	0.00498048683912511	0.13948999832886	0.784079431581896	1.58690362982957	1.1496873068662	2.19038960883243	1
ebi-a-GCST90001523	PCOS	PCOS	CD33- HLA DR+ Absolute Count	Inverse variance weighted	3	0.118132273801047	0.265318255680387	0.656140947619625	-0.401891507332511	0.638156054934605	1.12539296152733	0.66905332913326	1.89298709490913	1
ebi-a-GCST90001523	PCOS	PCOS	CD33- HLA DR+ Absolute Count	MR Egger	3	-0.446466953941605	0.390585183880878	0.457562107942325	-1.21201391434813	0.319080006464916	0.639884905509819	0.29759733996639	1.37586139830938	1
ebi-a-GCST90001523	PCOS	PCOS	CD33- HLA DR+ Absolute Count	Weighted median	3	0.120134394719929	0.159351159282001	0.450910944798523	-0.192193877472793	0.432462666912651	1.12764839138581	0.825146875591751	1.54104794214132	1
ebi-a-GCST90001527	PCOS	PCOS	CD33dim HLA DR+ CD11b- Absolute Count	MR Egger	3	-0.225413639802647	0.250865636378568	0.53398813953681	-0.717110287104641	0.266283007499347	0.79818598897104	0.48816086448777	1.30510436074836	1
ebi-a-GCST90001527	PCOS	PCOS	CD33dim HLA DR+ CD11b- Absolute Count	Weighted median	3	-0.326945703858292	0.12864752373021	0.011040734714952	-0.579094850369503	-0.0747965573470815	0.721122896154624	0.560405387795437	0.927932248125089	1
ebi-a-GCST90001535	PCOS	PCOS	CD45RA- CD4+ T cell %CD4+ T cell	Inverse variance weighted	3	0.0558382560180117	0.126630808191173	0.659246901522688	-0.192358128036687	0.30403464007271	1.05742663750912	0.825011355882039	1.35531600352144	1
ebi-a-GCST90001535	PCOS	PCOS	CD45RA- CD4+ T cell %CD4+ T cell	MR Egger	3	-0.0389962713202103	0.249866015942644	0.901438663517862	-0.528733662567793	0.450741119927372	0.961754295213484	0.589350814330072	1.56947492371419	1
ebi-a-GCST90001535	PCOS	PCOS	CD45RA- CD4+ T cell %CD4+ T cell	Weighted median	3	0.040041153587766	0.0609420380747594	0.51115733987525	-0.0794052410387624	0.159487548214294	1.04085360817131	0.923665541409055	1.17290965731009	1
ebi-a-GCST90001536	PCOS	PCOS	CD45RA- CD4+ T cell %T cell	Inverse variance weighted	5	0.00862973498930557	0.0928657341482067	0.925961547851287	-0.17338710394118	0.190646573919791	1.00866707849653	0.840812070172721	1.21003171973223	1
ebi-a-GCST90001536	PCOS	PCOS	CD45RA- CD4+ T cell %T cell	MR Egger	5	-0.069208476925383	0.110859896211046	0.576692091556458	-0.286493873499034	0.148076919648268	0.933132123282567	0.750891678855594	1.15960208911742	1
ebi-a-GCST90001536	PCOS	PCOS	CD45RA- CD4+ T cell %T cell	Weighted median	5	-0.0261554850804051	0.0655000633267466	0.689657434583903	-0.154535609200828	0.102224639040018	0.974183606815962	0.856812981173345	1.10763226123083	1
ebi-a-GCST90001537	PCOS	PCOS	Central Memory CD4+ T cell Absolute Count	Inverse variance weighted	3	0.112454020424665	0.121742937538538	0.355642236861985	-0.126162137150869	0.351070178000198	1.11902080362855	0.881471915851515	1.42058701637003	1
ebi-a-GCST90001537	PCOS	PCOS	Central Memory CD4+ T cell Absolute Count	MR Egger	3	0.174442172436621	0.182376892694542	0.514154421397907	-0.183016537244682	0.531900882117924	1.19058189194449	0.832754384160209	1.70216485003029	1
ebi-a-GCST90001537	PCOS	PCOS	Central Memory CD4+ T cell Absolute Count	Weighted median	3	0.115938444124589	0.077388705950352	0.134099135425472	-0.0357434195381013	0.267620307787278	1.1229267472668	0.964887833090746	1.30685084471224	1
ebi-a-GCST90001541	PCOS	PCOS	Naive CD4+ T cell %CD4+ T cell	Inverse variance weighted	6	-0.0551252280174368	0.129756215826183	0.670955578748696	-0.309447411036755	0.199196955001882	0.946366628915979	0.733852362918741	1.22042231050902	1
